UserId,UserName,Followers,TotalTweets,TotalLikes,AverageLikes,MeanLikes,TotalReplies,AverageReplies,MeanReplies,TotalRetweets,AverageRetweets,MeanRetweets,LogFollowers,LogRetweets,PopularityCluster
135096599,Madiba.de,82,1,0,0.0,0.0,1,1.0,1.0,15,15.0,15.0,4.42,2.77,4
529775819,Jason Locke,82,1,0,0.0,0.0,1,1.0,1.0,46,46.0,46.0,4.42,3.85,4
1872268866,Zeitenwende ?????,82,1,0,0.0,0.0,1,1.0,1.0,46,46.0,46.0,4.42,3.85,4
3226036210,kaninchensklave,82,4,0,0.0,0.0,4,1.0,1.0,40,9.0,10.0,4.42,3.71,4
1440369938854662144,Rick,82,1,0,0.0,0.0,1,1.0,1.0,58,58.0,58.0,4.42,4.08,4
43300141,Lance a Lot,81,1,0,0.0,0.0,1,1.0,1.0,34,34.0,34.0,4.41,3.56,4
390902734,d.b,80,1,0,0.0,0.0,1,1.0,1.0,21,21.0,21.0,4.39,3.09,4
2324389844,Maverick Knight ? GETTR: Maverick_Knight,80,3,0,0.0,0.0,1,0.0,0.33,20,0.0,6.67,4.39,3.04,4
830156754969321472,Vitor Garcia,80,1,0,0.0,0.0,1,1.0,1.0,12,12.0,12.0,4.39,2.56,4
233086941,Incognito???,79,1,143,143.0,143.0,0,0.0,0.0,21,21.0,21.0,4.38,3.09,4
3004062989,Peter Kopf,79,1,0,0.0,0.0,1,1.0,1.0,10,10.0,10.0,4.38,2.4,4
826475914154430468,Aki Möller,79,1,0,0.0,0.0,1,1.0,1.0,39,39.0,39.0,4.38,3.69,4
855507481451257859,Beanie Bee Pure,79,1,27,27.0,27.0,0,0.0,0.0,15,15.0,15.0,4.38,2.77,4
1279818150461259777,Benjamin Pflaumenmus,79,1,0,0.0,0.0,1,1.0,1.0,27,27.0,27.0,4.38,3.33,4
1333438319322083332,Nicki P.,79,2,0,0.0,0.0,2,1.0,1.0,11,5.5,5.5,4.38,2.48,4
345370566,Snafets,78,1,0,0.0,0.0,1,1.0,1.0,36,36.0,36.0,4.37,3.61,4
1337954316628471808,NoDevotion,78,1,69,69.0,69.0,1,1.0,1.0,13,13.0,13.0,4.37,2.64,4
1468011276328751104,Andreas Schaaf,78,1,0,0.0,0.0,1,1.0,1.0,9,9.0,9.0,4.37,2.3,4
955365017116905472,mamapeonie,77,1,0,0.0,0.0,1,1.0,1.0,26,26.0,26.0,4.36,3.3,4
2848795119,redFist,76,1,0,0.0,0.0,1,1.0,1.0,20,20.0,20.0,4.34,3.04,4
3509233277,Enter,76,1,0,0.0,0.0,1,1.0,1.0,15,15.0,15.0,4.34,2.77,4
1239221833251110912,SchurliBub,75,1,0,0.0,0.0,1,1.0,1.0,21,21.0,21.0,4.33,3.09,4
990690396,Berny Stocker,74,1,0,0.0,0.0,1,1.0,1.0,20,20.0,20.0,4.32,3.04,4
2660338228,FSC PHY,74,1,0,0.0,0.0,1,1.0,1.0,14,14.0,14.0,4.32,2.71,4
1347716608421191686,Crusty2004,74,3,0,0.0,0.0,3,1.0,1.0,11,4.0,3.67,4.32,2.48,4
565359939,Andalie H.,73,2,0,0.0,0.0,2,1.0,1.0,18,9.0,9.0,4.3,2.94,4
991248168,- FREE UKRAINE ?? -,73,1,0,0.0,0.0,1,1.0,1.0,12,12.0,12.0,4.3,2.56,4
1085032008491941889,WeinHara,73,1,0,0.0,0.0,1,1.0,1.0,8,8.0,8.0,4.3,2.2,4
1334594086083375109,Steffen van Anderen?,73,1,0,0.0,0.0,1,1.0,1.0,15,15.0,15.0,4.3,2.77,4
757255382,Mike A.,71,1,0,0.0,0.0,1,1.0,1.0,16,16.0,16.0,4.28,2.83,4
1359154407678558216,Information pro,69,5,0,0.0,0.0,4,1.0,0.8,11,2.0,2.2,4.25,2.48,4
1267564683143364609,Beddy,68,1,0,0.0,0.0,1,1.0,1.0,11,11.0,11.0,4.23,2.48,4
368313860,Renate Grandau,746,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.62,5.67,3
1239999147350077445,JuBen0680,746,2,0,0.0,0.0,2,1.0,1.0,220,110.0,110.0,6.62,5.4,3
68952526,Michael Dekner passionate about innovation,736,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,6.6,5.74,3
453383925,Bine ???,736,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.6,5.67,3
1082633953876561920,chriss71,736,2,5,2.5,2.5,2,1.0,1.0,310,155.0,155.0,6.6,5.74,3
2872806720,Leibundgut Manuela,728,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.59,6.04,3
1392718886139727874,Der Geist der Ex Contessa,727,4,70,0.0,17.5,3,1.0,0.75,373,30.0,93.25,6.59,5.92,3
875706384,sinaSonnenberg,722,5,0,0.0,0.0,5,1.0,1.0,442,55.0,88.4,6.58,6.09,3
713801690483400705,anti-selfie?,719,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.58,5.67,3
978966055212273665,YEDY,718,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.58,6.04,3
1427209719203123207,???,716,4,0,0.0,0.0,4,1.0,1.0,284,60.5,71.0,6.58,5.65,3
905660922223501313,? Alpen-Lümmel #ungeimpft??,713,2,0,0.0,0.0,2,1.0,1.0,465,232.5,232.5,6.57,6.14,3
1248591339542818816,?? ??? (?????),712,4,0,0.0,0.0,4,1.0,1.0,360,93.0,90.0,6.57,5.89,3
1377672552,David Jerome Putnams (They/Them),706,4,1,0.0,0.25,4,1.0,1.0,232,53.5,58.0,6.56,5.45,3
432144665,Lukas,704,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,6.56,5.74,3
1340552775101378562,Little Graass?(??????,701,3,0,0.0,0.0,3,1.0,1.0,247,78.0,82.33,6.55,5.51,3
16439628,Andre Steingress,700,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,6.55,5.74,3
1178241405782761477,ARTHORO (??),700,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.55,5.67,3
132201245,Helena,698,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.55,6.65,3
717554870711160832,Matthew ????,698,1,676,676.0,676.0,0,0.0,0.0,254,254.0,254.0,6.55,5.54,3
883207171944656896,ThomasG,696,4,0,0.0,0.0,4,1.0,1.0,411,107.0,102.75,6.55,6.02,3
107164467,Thomas Eugene Torres,695,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.55,6.65,3
1292392870914281473,Bleibedabei,695,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.55,6.04,3
1177692611001438210,Henry Friedel,693,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.54,5.67,3
1241535498335723528,GermanPatriot,692,2,0,0.0,0.0,2,1.0,1.0,304,152.0,152.0,6.54,5.72,3
2398215861,?? Cyndi Cat ??,690,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.54,6.65,3
991335669179052032,Erich ???,690,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,6.54,6.56,3
864983682196676608,dfab ??,688,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.54,6.04,3
1014914278468542465,rep1 ????????,688,8,0,0.0,0.0,8,1.0,1.0,657,11.0,82.12,6.54,6.49,3
263428555,Bolsonete,687,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.53,6.73,3
992663404291780608,Yvonne 3x ??ungeimpft ? ?????? ????,687,2,0,0.0,0.0,2,1.0,1.0,304,152.0,152.0,6.53,5.72,3
710008529017573377,Nicole Kirchler,686,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,6.53,5.74,3
1659761881,Pepi Pedroni,683,8,9,0.0,1.12,8,1.0,1.0,309,7.0,38.62,6.53,5.74,3
760394201674592256,Jiejie(?????),683,6,0,0.0,0.0,6,1.0,1.0,470,69.5,78.33,6.53,6.15,3
1102223142632738817,Herby,683,2,0,0.0,0.0,2,1.0,1.0,334,167.0,167.0,6.53,5.81,3
1354171421841387522,magyar patriot1??7????,682,3,0,0.0,0.0,3,1.0,1.0,776,290.0,258.67,6.53,6.66,3
1095943159,Julia Schweizer,681,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.53,6.04,3
825389383570300930,RedZeno&TheStoaRockers,681,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.53,6.65,3
1368834845384773636,reiner,681,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.53,6.73,3
1648913330,Nesimi,679,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.52,6.04,3
884816843051069440,Walter Witzig,679,5,0,0.0,0.0,5,1.0,1.0,781,10.0,156.2,6.52,6.66,3
1363216299736911877,Urs v. B. ???,678,4,0,0.0,0.0,4,1.0,1.0,793,170.5,198.25,6.52,6.68,3
1349736152991875075,VerissimoMonica?,677,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.52,6.73,3
1114770367,? Upsetter ?,676,2,0,0.0,0.0,2,1.0,1.0,921,460.5,460.5,6.52,6.83,3
18330128,Werner,675,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,6.52,6.56,3
1116308578942500864,Christy??,675,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.52,6.94,3
809039962268139520,Bürger A. ? ??? ??,673,2,0,0.0,0.0,2,1.0,1.0,299,149.5,149.5,6.51,5.7,3
818828191401910273,LKR Sachsen,673,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.51,6.73,3
1049838493646479361,Tracy,673,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.51,6.94,3
1248993885864333318,Harpazo,673,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.51,6.94,3
1337620077953298432,??????????,673,3,0,0.0,0.0,3,1.0,1.0,248,78.0,82.67,6.51,5.52,3
367734326,Blauer Merkelist,672,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.51,6.04,3
4708976199,shrimps (Nr 942),672,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.51,6.04,3
1451852140423651334,LechBua,672,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.51,5.67,3
21597914,Thorsten Fischer,671,4,2,0.0,0.5,4,1.0,1.0,1104,136.0,276.0,6.51,7.01,3
3666849316,?eliasfucker (old era)?,671,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.51,6.65,3
1387472820536500232,The SharkCov2,671,6,2,0.0,0.33,6,1.0,1.0,1110,67.0,185.0,6.51,7.01,3
1450266918712070147,Freedom Dong ?? (?????),671,3,0,0.0,0.0,3,1.0,1.0,247,78.0,82.33,6.51,5.51,3
1375700227563388929,nichtwirklich?,670,4,0,0.0,0.0,4,1.0,1.0,707,143.5,176.75,6.51,6.56,3
103951798,Allmächd Rainer,669,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.51,6.65,3
1225857364584214528,Deviancy,669,5,0,0.0,0.0,5,1.0,1.0,1209,125.0,241.8,6.51,7.1,3
1438164832059019279,BratanBraBratan,669,2,0,0.0,0.0,2,1.0,1.0,294,147.0,147.0,6.51,5.69,3
1367577088719523841,BahnSchlumpf,666,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.5,6.73,3
312340659,Fedup,665,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.5,6.94,3
3435139335,"Cyber-Captcha? 2x BP, 1x Mod",665,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.5,6.65,3
3794476294,Andreas Lackner,665,3,0,0.0,0.0,3,1.0,1.0,1117,160.0,372.33,6.5,7.02,3
1298977173789761538,es darf gedacht werden,665,6,3,0.0,0.5,6,1.0,1.0,1182,92.5,197.0,6.5,7.08,3
291494231,??Meg ?????????,663,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.5,6.94,3
822886478829285376,Kerstin ????????#WearAMask?,663,5,0,0.0,0.0,5,1.0,1.0,238,30.0,47.6,6.5,5.48,3
1236779087747788800,Hendrik Smock,663,2,10,5.0,5.0,2,1.0,1.0,771,385.5,385.5,6.5,6.65,3
1222867900450660353,nein-doch-oh! ???,661,7,0,0.0,0.0,7,1.0,1.0,212,14.0,30.29,6.5,5.36,3
4288968153,freddynasevoll ??,659,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.49,6.73,3
1238462636108505088,Swisslady,659,3,0,0.0,0.0,3,1.0,1.0,560,134.0,186.67,6.49,6.33,3
1893913603,John Do,657,5,0,0.0,0.0,5,1.0,1.0,238,20.0,47.6,6.49,5.48,3
2446164596,Bratislav Metulskie sein Sohn,657,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.49,6.65,3
1613001037,Thomas,656,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.49,6.73,3
1230694507,Paul Schaf ??,654,1,0,0.0,0.0,1,1.0,1.0,216,216.0,216.0,6.48,5.38,3
748150573573210112,Geradlinig ?,654,3,0,0.0,0.0,3,1.0,1.0,1012,119.0,337.33,6.48,6.92,3
3009910684,Sarah (#5219),653,1,0,0.0,0.0,1,1.0,1.0,216,216.0,216.0,6.48,5.38,3
4830838751,Lennard Stein,653,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.48,6.04,3
1042137195467956225,cHrIsTiNe,652,2,0,0.0,0.0,2,1.0,1.0,879,439.5,439.5,6.48,6.78,3
1453717872832745480,Matthias Popp ??? ?? ?? ??,652,2,0,0.0,0.0,2,1.0,1.0,788,394.0,394.0,6.48,6.67,3
942226236,Garion Coyote,650,1,0,0.0,0.0,1,1.0,1.0,216,216.0,216.0,6.48,5.38,3
2742897920,Franzi,650,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.48,6.65,3
798963964273131520,Frank Winter,648,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.48,6.73,3
8939942,Harald Schilly ? ? ? ? ? ????,647,2,1,0.5,0.5,2,1.0,1.0,310,155.0,155.0,6.47,5.74,3
376676164,Ronni G,646,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.47,6.94,3
480392039,René Füssel,646,4,0,0.0,0.0,4,1.0,1.0,1096,110.0,274.0,6.47,7.0,3
1267365501367443456,Kata Bo,646,2,0,0.0,0.0,2,1.0,1.0,772,386.0,386.0,6.47,6.65,3
1304163845842370562,Janreile ????,646,3,8,3.0,2.67,3,1.0,1.0,769,0.0,256.33,6.47,6.65,3
1261730385752399885,El gran pirata,644,2,0,0.0,0.0,2,1.0,1.0,432,216.0,216.0,6.47,6.07,3
270299462,Novasatus,643,6,0,0.0,0.0,6,1.0,1.0,360,18.0,60.0,6.47,5.89,3
814195239653113856,Micheal Smith,642,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.47,7.32,3
906464202906374145,80erKind AM? gegen Apartheid u. Hygienediktatur,642,3,0,0.0,0.0,3,1.0,1.0,510,181.0,170.0,6.47,6.24,3
1335884895701307393,Puff.made.viro.epi.LupoAlperto,641,11,0,0.0,0.0,11,1.0,1.0,751,39.0,68.27,6.46,6.62,3
1250041189920890883,Thankq,640,4,0,0.0,0.0,4,1.0,1.0,988,108.5,247.0,6.46,6.9,3
1371077941979971587,????,640,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.46,6.04,3
1435734339728265218,@judgement_on_ye_demonrats,639,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.46,6.94,3
1212644439182594048,Chris Veber,638,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.46,6.73,3
53153268,onceuponatime7 Jen,637,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.46,7.32,3
1321435411873439744,Hele Ne ?????,635,4,0,0.0,0.0,4,1.0,1.0,537,177.5,134.25,6.46,6.29,3
1364395513114689537,??Chrissy??,635,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.46,7.32,3
2834935275,Alex,634,3,0,0.0,0.0,3,1.0,1.0,303,86.0,101.0,6.45,5.72,3
217766062,Joe Hog,633,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.45,6.04,3
766040533122908160,Von Ammersee nix ?,633,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,6.45,6.56,3
948678995150884865,Cynthia Tanner,631,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.45,6.94,3
1022059646390034433,Comandante ? Cabrón,631,3,0,0.0,0.0,3,1.0,1.0,870,165.0,290.0,6.45,6.77,3
50435253,Werner,629,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.45,6.04,3
1226581557487558658,Engineer4Future,629,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,6.45,6.56,3
1310960878133694473,Virginie,629,4,94,0.0,23.5,4,1.0,1.0,501,39.5,125.25,6.45,6.22,3
48701872,Tanja Nasir,628,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.44,5.67,3
54141718,Steven Watson,628,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.44,5.67,3
150780331,Tintal,628,1,0,0.0,0.0,1,1.0,1.0,1709,1709.0,1709.0,6.44,7.44,3
1143444094196301824,Grasser,628,2,0,0.0,0.0,2,1.0,1.0,1251,625.5,625.5,6.44,7.13,3
165804706,Anni can't communicate,627,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.44,6.65,3
246009917,kurt unbestechlich ?? #impfzwang???? ???,627,3,28,0.0,9.33,2,1.0,0.67,803,86.0,267.67,6.44,6.69,3
1168576470853328896,M.H.aus.D.O (ungeimpft - Das bleibt?SO?) ???,627,3,0,0.0,0.0,3,1.0,1.0,1337,419.0,445.67,6.44,7.2,3
1188992897397481472,Jackhole Lazarus,627,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.44,7.32,3
1298667103990448128,oldman,627,3,0,0.0,0.0,3,1.0,1.0,893,144.0,297.67,6.44,6.8,3
1399345780603953160,Lisa,626,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.44,6.94,3
1428479397682720771,?? Existenz ??,626,3,0,0.0,0.0,3,1.0,1.0,791,16.0,263.67,6.44,6.67,3
54248320,Mario,625,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,6.44,5.74,3
117426276,The Good Soldier ?vejk ?????,625,10,2,0.0,0.2,10,1.0,1.0,953,43.5,95.3,6.44,6.86,3
364580735,Darren Plane,625,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.44,6.94,3
964410674829967365,Dieter Hagmann,625,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.44,6.73,3
1411308019380637696,???????????,625,6,0,0.0,0.0,6,1.0,1.0,470,69.5,78.33,6.44,6.15,3
782331628811091972,Statesdiver,624,3,0,0.0,0.0,3,1.0,1.0,964,134.0,321.33,6.44,6.87,3
1017747701063143426,buddy,624,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.44,5.67,3
555815209,Vik ? ??,622,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.43,7.32,3
147201102,ashok patel,621,1,304,304.0,304.0,1,1.0,1.0,188,188.0,188.0,6.43,5.24,3
4210496961,Tina Golden,621,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.43,6.94,3
1046754862585860096,Charlie on the island,621,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.43,6.94,3
1378846836505591814,Analia Egosearcher,621,35,25,0.0,0.71,26,1.0,0.74,304,0.0,8.69,6.43,5.72,3
1198575932,AP One,620,2,0,0.0,0.0,2,1.0,1.0,285,142.5,142.5,6.43,5.66,3
1572723672,Fränk DACHS??,620,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.43,6.65,3
841724346292944896,Barbara Markert,620,3,0,0.0,0.0,3,1.0,1.0,1259,419.0,419.67,6.43,7.14,3
1310201195340926978,ja sach... grundsätzlich Geimpft ;-),620,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.43,6.73,3
88159012,Werner Punz,617,5,4,0.0,0.8,5,1.0,1.0,349,17.0,69.8,6.43,5.86,3
822510730624778241,Barbara,617,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.43,6.94,3
952595484316708864,Aleksandar & Sladana Samardzic,617,4,0,0.0,0.0,4,1.0,1.0,335,96.5,83.75,6.43,5.82,3
3379051697,Mizumono,616,6,0,0.0,0.0,6,1.0,1.0,2471,299.5,411.83,6.42,7.81,3
4725617597,Sabine SausP,616,3,0,0.0,0.0,3,1.0,1.0,1130,290.0,376.67,6.42,7.03,3
1155932574335799296,Sunset-Blvd,615,2,0,0.0,0.0,2,1.0,1.0,899,449.5,449.5,6.42,6.8,3
1425161903496704004,Brabbelpapst,615,1,0,0.0,0.0,1,1.0,1.0,216,216.0,216.0,6.42,5.38,3
1531255531,Anne R,614,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.42,6.94,3
1617911,Fredrik Fischer,613,1,0,0.0,0.0,1,1.0,1.0,310,310.0,310.0,6.42,5.74,3
58308188,BigTech is watching you!????????,612,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,6.42,6.56,3
1241346864068296704,Eva Schmidt,612,3,0,0.0,0.0,3,1.0,1.0,1255,419.0,418.33,6.42,7.14,3
169696596,Prof.Dr. Besserwisser,611,2,0,0.0,0.0,2,1.0,1.0,325,162.5,162.5,6.42,5.79,3
2660374267,Leepunzel #MorbiusEra,611,2,0,0.0,0.0,2,1.0,1.0,1077,538.5,538.5,6.42,6.98,3
3346354985,Shellys Gassibegleiter,611,4,0,0.0,0.0,4,1.0,1.0,404,43.0,101.0,6.42,6.0,3
4724208676,Needlemind Berlin,611,3,0,0.0,0.0,3,1.0,1.0,254,37.0,84.67,6.42,5.54,3
1449342193601335296,wangwang,611,16,0,0.0,0.0,16,1.0,1.0,941,60.0,58.81,6.42,6.85,3
36053726,pilleepallee,610,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.42,6.65,3
51071274,Tamara TV ?,610,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.42,6.73,3
955020946183786496,Bullish on Freedom,610,12,0,0.0,0.0,12,1.0,1.0,2206,75.0,183.83,6.42,7.7,3
2994533585,Thomas W.,609,1,0,0.0,0.0,1,1.0,1.0,290,290.0,290.0,6.41,5.67,3
4120284256,ElektechN9ne,609,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.41,6.65,3
141295411,Anna-Maria,608,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.41,7.32,3
1382028785860685826,NoLockdown ???,608,9,0,0.0,0.0,9,1.0,1.0,834,44.0,92.67,6.41,6.73,3
1426864969719635970,wi fi,608,5,0,0.0,0.0,5,1.0,1.0,363,61.0,72.6,6.41,5.9,3
1344723691029090305,Freeride79,607,5,0,0.0,0.0,5,1.0,1.0,1250,180.0,250.0,6.41,7.13,3
60929546,????,606,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.41,7.32,3
1382020023460499459,Megan Redshaw,606,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.41,7.32,3
1026352181014941696,ublei,605,2,0,0.0,0.0,2,1.0,1.0,1251,625.5,625.5,6.41,7.13,3
1269581300245110784,Twix ???,605,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.41,6.04,3
116438046,?Gordon ? free #Cannabis,604,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,6.41,6.56,3
818579901087236096,Artista Alchemia,603,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.4,6.73,3
1283877385419587584,Peruchi,602,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.4,6.73,3
1264229103734943744,Sabrina??,601,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.4,6.94,3
1323706528860377093,Frau Schmidt,601,1,0,0.0,0.0,1,1.0,1.0,832,832.0,832.0,6.4,6.73,3
1369223215650865154,XJR 1200 4PU,601,7,0,0.0,0.0,7,1.0,1.0,715,107.0,102.14,6.4,6.57,3
1120402561645858818,Taximann Berlin,600,5,0,0.0,0.0,5,1.0,1.0,1231,153.0,246.2,6.4,7.12,3
1208457068698591232,Elisabeth Brandenburger,599,9,0,0.0,0.0,9,1.0,1.0,473,18.0,52.56,6.4,6.16,3
1323890682067587073,? Happy Vaxxed & Cloned .,599,4,2,0.0,0.5,4,1.0,1.0,818,24.5,204.5,6.4,6.71,3
3154067194,Peter La Belle,598,1,0,0.0,0.0,1,1.0,1.0,705,705.0,705.0,6.4,6.56,3
1302944322292252672,Fulmine,598,7,0,0.0,0.0,7,1.0,1.0,1916,153.0,273.71,6.4,7.56,3
897698101,Manfred Diethert,597,2,0,0.0,0.0,2,1.0,1.0,263,131.5,131.5,6.39,5.58,3
904416618087948289,"Die Zahnfee // genesen, war ne Erkältung.",596,2,1,0.5,0.5,2,1.0,1.0,419,209.5,209.5,6.39,6.04,3
1225156030222323713,be nice,596,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.39,6.94,3
2737507394,Iris Drescher,594,7,48,0.0,6.86,7,1.0,1.0,201,3.0,28.71,6.39,5.31,3
377195735,Jim,593,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.39,6.94,3
1013338617182384128,??????? -Kontrollgruppe-??,592,5,0,0.0,0.0,5,1.0,1.0,483,14.0,96.6,6.39,6.18,3
1082684290272555008,Sweety,592,4,0,0.0,0.0,4,1.0,1.0,422,97.5,105.5,6.39,6.05,3
1346430774850031618,Kassy,592,12,4,0.0,0.33,12,1.0,1.0,1516,27.0,126.33,6.39,7.32,3
259976170,FightingSue (Now on Gab and GETTR),591,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.38,7.32,3
23094047,Claudia Troßmann,589,2,0,0.0,0.0,2,1.0,1.0,189,94.5,94.5,6.38,5.25,3
987124692,Edwin Krug ????????????????????,589,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.38,6.65,3
1096186832918855682,???MICHELLE ??(?????),589,13,0,0.0,0.0,13,1.0,1.0,825,61.0,63.46,6.38,6.72,3
2233540609,Skeptical Sandy,588,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.38,7.32,3
952527501796040704,Vera Neuling,588,3,0,0.0,0.0,3,1.0,1.0,1042,160.0,347.33,6.38,6.95,3
18531825,Crimsonfisted Warrior for God,587,1,0,0.0,0.0,1,1.0,1.0,1036,1036.0,1036.0,6.38,6.94,3
208834358,Christoph F. Schaer,587,1,0,0.0,0.0,1,1.0,1.0,419,419.0,419.0,6.38,6.04,3
1246087204650311680,Knorz,587,4,0,0.0,0.0,4,1.0,1.0,204,34.0,51.0,6.38,5.32,3
917927083220881408,Crystal,586,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.38,7.32,3
1073302894223507458,uh,584,2,0,0.0,0.0,2,1.0,1.0,471,235.5,235.5,6.37,6.16,3
377686106,BAnne5814!,583,1,0,0.0,0.0,1,1.0,1.0,1511,1511.0,1511.0,6.37,7.32,3
948500425,apelinho75 ???,583,1,0,0.0,0.0,1,1.0,1.0,769,769.0,769.0,6.37,6.65,3
516412162,Britta Wittenberg,582,5,0,0.0,0.0,5,1.0,1.0,736,144.0,147.2,6.37,6.6,3
527794267,Anne,581,3,0,0.0,0.0,3,1.0,1.0,276,86.0,92.0,6.37,5.62,3
